background18,304,1152,0,0,32,32,0,1,1,4294967295
background18,304,1184,0,0,32,32,0,1,1,4294967295
background18,336,1152,0,0,32,32,0,1,1,4294967295
background18,368,1152,0,0,32,32,0,1,1,4294967295
background18,400,1152,0,0,32,32,0,1,1,4294967295
background18,432,1152,0,0,32,32,0,1,1,4294967295
background18,464,1152,0,0,32,32,0,1,1,4294967295
background18,464,1184,0,0,32,32,0,1,1,4294967295
background18,48,496,0,0,32,32,0,1,1,4294967295
background18,80,496,0,0,32,32,0,1,1,4294967295
background18,112,496,0,0,32,32,0,1,1,4294967295
background18,144,576,0,0,32,32,0,1,1,4294967295
background18,176,576,0,0,32,32,0,1,1,4294967295
background18,208,576,0,0,32,32,0,1,1,4294967295
background18,240,576,0,0,32,32,0,1,1,4294967295
background18,272,576,0,0,32,32,0,1,1,4294967295
background18,304,656,0,0,32,32,0,1,1,4294967295
background18,336,656,0,0,32,32,0,1,1,4294967295
background18,368,656,0,0,32,32,0,1,1,4294967295
background18,400,656,0,0,32,32,0,1,1,4294967295
background18,432,656,0,0,32,32,0,1,1,4294967295
background18,464,736,0,0,32,32,0,1,1,4294967295
background18,496,736,0,0,32,32,0,1,1,4294967295
background18,592,736,0,0,32,32,0,1,1,4294967295
background18,528,736,0,0,32,32,0,1,1,4294967295
background18,560,736,0,0,32,32,0,1,1,4294967295
background18,688,816,0,0,32,32,0,1,1,4294967295
background18,720,816,0,0,32,32,0,1,1,4294967295
background18,752,816,0,0,32,32,0,1,1,4294967295
background18,560,896,0,0,32,32,0,1,1,4294967295
background18,592,896,0,0,32,32,0,1,1,4294967295
background18,624,896,0,0,32,32,0,1,1,4294967295
background18,416,960,0,0,32,32,0,1,1,4294967295
background18,448,960,0,0,32,32,0,1,1,4294967295
background18,480,960,0,0,32,32,0,1,1,4294967295
background18,288,1040,0,0,32,32,0,1,1,4294967295
background18,320,1040,0,0,32,32,0,1,1,4294967295
background18,352,1040,0,0,32,32,0,1,1,4294967295
background18,160,400,0,0,32,32,0,1,1,4294967295
background18,192,400,0,0,32,32,0,1,1,4294967295
background18,224,400,0,0,32,32,0,1,1,4294967295
background18,288,400,0,0,32,32,0,1,1,4294967295
background18,320,400,0,0,32,32,0,1,1,4294967295
background18,352,400,0,0,32,32,0,1,1,4294967295
background18,416,400,0,0,32,32,0,1,1,4294967295
background18,448,400,0,0,32,32,0,1,1,4294967295
background18,480,400,0,0,32,32,0,1,1,4294967295
background18,528,1120,0,0,32,32,0,1,1,4294967295
background18,528,1152,0,0,32,32,0,1,1,4294967295
background18,528,1184,0,0,32,32,0,1,1,4294967295
background18,560,1120,0,0,32,32,0,1,1,4294967295
background18,592,1120,0,0,32,32,0,1,1,4294967295
background18,624,1120,0,0,32,32,0,1,1,4294967295
background18,656,1120,0,0,32,32,0,1,1,4294967295
background18,656,1152,0,0,32,32,0,1,1,4294967295
background18,656,1184,0,0,32,32,0,1,1,4294967295
