background8,96,576,0,0,32,32,0,1,1,4294967295
background8,64,576,0,0,32,32,0,1,1,4294967295
background8,96,560,0,0,32,32,0,0.5,0.5,4294967295
background8,112,560,0,0,32,32,0,0.5,0.5,4294967295
background8,64,432,0,0,32,32,0,1,1,4294967295
background8,96,432,0,0,32,32,0,1,1,4294967295
background8,32,400,0,0,32,32,0,1,1,4294967295
background8,32,432,0,0,32,32,0,1,1,4294967295
background8,80,288,0,0,32,32,0,1,1,4294967295
background8,144,288,0,0,32,32,0,1,1,4294967295
background8,144,320,0,0,32,32,0,1,1,4294967295
background8,0,304,0,0,32,32,0,0.5,0.5,4294967295
background8,0,320,0,0,32,32,0,0.5,0.5,4294967295
background8,0,336,0,0,32,32,0,0.5,0.5,4294967295
background8,0,352,0,0,32,32,0,0.5,0.5,4294967295
background8,48,144,0,0,32,32,0,1,1,4294967295
background8,48,176,0,0,32,32,0,1,1,4294967295
background8,80,256,0,0,32,32,0,1,1,4294967295
background8,112,192,0,0,32,32,0,1,1,4294967295
background8,144,272,0,0,32,32,0,0.5,0.5,4294967295
background8,160,272,0,0,32,32,0,0.5,0.5,4294967295
background8,112,64,0,0,32,32,0,1,1,4294967295
background8,112,32,0,0,32,32,0,1,1,4294967295
background8,112,0,0,0,32,32,0,1,1,4294967295
background8,176,208,0,0,32,32,0,1,1,4294967295
background8,176,272,0,0,32,32,0,1,1,4294967295
background8,176,144,0,0,32,32,0,2,2,4294967295
background8,256,224,0,0,32,32,0,2,2,4294967295
background8,240,368,0,0,32,32,0,1,1,4294967295
background8,368,112,0,0,32,32,0,1,1,4294967295
background8,352,224,0,0,32,32,0,1,1,4294967295
background8,448,208,0,0,32,32,0,2,2,4294967295
background8,384,304,0,0,32,32,0,1,1,4294967295
background8,384,400,0,0,32,32,0,2,2,4294967295
background8,432,64,0,0,32,32,0,1,1,4294967295
background8,432,96,0,0,32,32,0,1,1,4294967295
background8,528,112,0,0,32,32,0,1,1,4294967295
background8,432,0,0,0,32,32,0,2,2,4294967295
background8,560,80,0,0,32,32,0,1,1,4294967295
background8,560,112,0,0,32,32,0,1,1,4294967295
background8,16,352,0,0,32,32,0,0.5,0.5,4294967295
background8,16,352,0,0,32,32,0,0.5,0.5,4294967295
background8,32,352,0,0,32,32,0,0.5,0.5,4294967295
background8,240,400,0,0,32,32,0,1,1,4294967295
background8,240,432,0,0,32,32,0,2,2,4294967295
background8,336,512,0,0,32,32,0,1,1,4294967295
background8,336,544,0,0,32,32,0,1,1,4294967295
background8,528,144,0,0,32,32,0,1,1,4294967295
background8,528,272,0,0,32,32,0,2,2,4294967295
background8,624,128,0,0,32,32,0,1,1,4294967295
background8,624,160,0,0,32,32,0,1,1,4294967295
background8,624,192,0,0,32,32,0,1,1,4294967295
background8,592,304,0,0,32,32,0,1,1,4294967295
background8,672,320,0,0,32,32,0,1,1,4294967295
background8,688,192,0,0,32,32,0,1,1,4294967295
background8,720,144,0,0,32,32,0,1,1,4294967295
background8,720,192,0,0,32,32,0,1,1,4294967295
background8,720,176,0,0,32,32,0,0.5,0.5,4294967295
background8,736,176,0,0,32,32,0,0.5,0.5,4294967295
background8,768,144,0,0,32,32,0,1,1,4294967295
background8,768,192,0,0,32,32,0,1,1,4294967295
background8,768,176,0,0,32,32,0,0.5,0.5,4294967295
background8,784,176,0,0,32,32,0,0.5,0.5,4294967295
background8,720,224,0,0,32,32,0,1,1,4294967295
background8,704,320,0,0,32,32,0,0.5,0.5,4294967295
background8,704,336,0,0,32,32,0,0.5,0.5,4294967295
background8,720,256,0,0,32,32,0,1,1,4294967295
background8,752,256,0,0,32,32,0,1,1,4294967295
background8,784,256,0,0,32,32,0,1,1,4294967295
background8,560,240,0,0,32,32,0,1,1,4294967295
background8,592,464,0,0,32,32,0,2,2,4294967295
background8,592,432,0,0,32,32,0,1,1,4294967295
background8,656,496,0,0,32,32,0,1,1,4294967295
background8,720,448,0,0,32,32,0,1,1,4294967295
background8,720,480,0,0,32,32,0,1,1,4294967295
background8,560,-16,0,0,32,32,0,1,1,4294967295
background8,560,16,0,0,32,32,0,1,1,4294967295
background8,560,48,0,0,32,32,0,1,1,4294967295
