SpikeLeft,64,512,9DC95664,0,1,1,4294967295,0,0
SpikeRight,96,544,80B0F53A,0,1,1,4294967295,0,0
SpikeLeft,96,448,FF49BC13,0,1,1,4294967295,0,0
SpikeUp,64,400,9FDA1ABB,0,1,1,4294967295,0,0
SpikeUp,96,400,6A43924D,0,1,1,4294967295,0,0
SpikeDown,80,320,53DA6EAA,0,1,1,4294967295,0,0
SpikeDown,144,352,EE5AAFD7,0,1,1,4294967295,0,0
SpikeLeft,48,288,8970C369,0,1,1,4294967295,0,0
SpikeDown,48,208,7AC49FB7,0,1,1,4294967295,0,0
SpikeUp,112,160,D9D9EBDA,0,1,1,4294967295,0,0
SpikeLeft,112,96,127A28EB,0,1,1,4294967295,0,0
SpikeRight,144,256,829B56B9,0,1,1,4294967295,0,0
SpikeUp,176,112,93ADA466,0,1,1,4294967295,0,0
SpikeDown,192,272,A1227355,0,1,1,4294967295,0,0
SpikeDown,176,304,979F5ECC,0,1,1,4294967295,0,0
SpikeUp,240,336,292D7C04,0,1,1,4294967295,0,0
SpikeUp,352,192,C116416C,0,1,1,4294967295,0,0
SpikeLeft,368,128,296FFC9D,0,1,1,4294967295,0,0
SpikeDown,432,176,5393F039,0,1,1,4294967295,0,0
SpikeLeft,432,112,C4B41E88,0,1,1,4294967295,0,0
SpikeUp,448,176,08382172,0,1,1,4294967295,0,0
SpikeUp,384,272,02629DFE,0,1,1,4294967295,0,0
SpikeRight,416,304,11C063AF,0,1,1,4294967295,0,0
SpikeLeft,336,112,8D2D1BA5,0,1,1,4294967295,0,0
SpikeUp,416,368,53DD8042,0,1,1,4294967295,0,0
SpikeUp,480,176,3B331658,0,1,1,4294967295,0,0
SpikeUp,368,80,801DF18B,0,1,1,4294967295,0,0
SpikeDown,448,64,F947E31F,0,1,1,4294967295,0,0
SpikeDown,16,368,443F6E14,0,1,1,4294967295,0,0
SpikeUp,32,368,F267A6FA,0,1,1,4294967295,0,0
SpikeUp,272,400,73185212,0,1,1,4294967295,0,0
SpikeUp,336,480,8446F75A,0,1,1,4294967295,0,0
SpikeDown,528,176,8B902475,0,1,1,4294967295,0,0
SpikeRight,512,240,E0E86A93,0,1,1,4294967295,0,0
SpikeUp,592,272,60AC645B,0,1,1,4294967295,0,0
SpikeDown,624,224,AC60409F,0,1,1,4294967295,0,0
SpikeUp,624,96,BEF98BD3,0,1,1,4294967295,0,0
SpikeUp,592,304,E61A1C14,0,1,1,4294967295,0,0
SpikeUp,672,288,95AC76BC,0,1,1,4294967295,0,0
SpikeLeft,592,176,79CB1D49,0,1,1,4294967295,0,0
SpikeDown,688,224,FC9BE03E,0,1,1,4294967295,0,0
SpikeLeft,688,144,97D3ECE3,0,1,1,4294967295,0,0
SpikeUp,544,240,D906448F,0,1,1,4294967295,0,0
SpikeUp,592,400,7CD098F1,0,1,1,4294967295,0,0
SpikeUp,624,432,6BD27EEC,0,1,1,4294967295,0,0
SpikeUp,720,416,089AEC32,0,1,1,4294967295,0,0
SpikeDown,256,288,3FC117E3,0,1,1,4294967295,0,0
SaveVeryHard,64,544,465607C1,0,1,1,4294967295,0,0
Block,64,576,2CD31278,0,1,1,4294967295,0,0
